Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Product ID,Geo ID,Sales,Quantity,Discount,Profit,Order Year,Order Month,Order Month Name,Order Quarter,Order Day of Week,Year-Quarter,Year-Month,Shipping Days,Profit Margin (%),Revenue Per Unit,Has Discount,Is Profitable,Estimated Cost,Discount Amount
123,CA-2016-103730,2016-06-12,2016-06-15,First Class,SC-20725,OFF-EN-10002500,208,115.02,9,0.0,51.759,2016,6,June,2,Sunday,2016Q2,2016-06,3,45.0,12.78,0,1,63.26,0.0
124,CA-2016-103730,2016-06-12,2016-06-15,First Class,SC-20725,TEC-PH-10003875,208,68.04,7,0.0,19.7316,2016,6,June,2,Sunday,2016Q2,2016-06,3,29.0,9.72,0,1,48.31,0.0
125,US-2014-152030,2014-12-26,2014-12-28,Second Class,AD-10180,FUR-CH-10004063,154,600.558,3,0.3,-8.5794,2014,12,December,4,Friday,2014Q4,2014-12,2,-1.43,200.19,1,0,609.14,257.38
126,US-2014-134614,2014-09-20,2014-09-25,Standard Class,PF-19165,FUR-TA-10004534,3,617.7,6,0.5,-407.682,2014,9,September,3,Saturday,2014Q3,2014-09,5,-66.0,102.95,1,0,1025.38,617.7
127,US-2017-107272,2017-11-05,2017-11-12,Standard Class,TS-21610,OFF-BI-10003274,459,2.388,2,0.7,-1.8308,2017,11,November,4,Sunday,2017Q4,2017-11,7,-76.67,1.19,1,0,4.22,5.57
128,US-2017-107272,2017-11-05,2017-11-12,Standard Class,TS-21610,OFF-ST-10002974,459,243.992,7,0.2,30.499,2017,11,November,4,Sunday,2017Q4,2017-11,7,12.5,34.86,1,1,213.49,61.0
129,US-2016-125969,2016-11-06,2016-11-10,Second Class,LS-16975,FUR-CH-10001146,501,81.424,2,0.2,-9.1602,2016,11,November,4,Sunday,2016Q4,2016-11,4,-11.25,40.71,1,0,90.58,20.36
130,US-2016-125969,2016-11-06,2016-11-10,Second Class,LS-16975,FUR-FU-10003773,501,238.56,3,0.0,26.2416,2016,11,November,4,Sunday,2016Q4,2016-11,4,11.0,79.52,0,1,212.32,0.0
131,US-2017-164147,2017-02-02,2017-02-05,First Class,DW-13585,TEC-PH-10002293,279,59.97,5,0.4,-11.994,2017,2,February,1,Thursday,2017Q1,2017-02,3,-20.0,11.99,1,0,71.96,39.98
132,US-2017-164147,2017-02-02,2017-02-05,First Class,DW-13585,OFF-PA-10002377,279,78.304,2,0.2,29.364,2017,2,February,1,Thursday,2017Q1,2017-02,3,37.5,39.15,1,1,48.94,19.58
133,US-2017-164147,2017-02-02,2017-02-05,First Class,DW-13585,OFF-FA-10002780,279,21.456,9,0.2,6.9732,2017,2,February,1,Thursday,2017Q1,2017-02,3,32.5,2.38,1,1,14.48,5.36
134,CA-2016-145583,2016-10-13,2016-10-19,Standard Class,LC-16885,OFF-PA-10001804,524,20.04,3,0.0,9.6192,2016,10,October,4,Thursday,2016Q4,2016-10,6,48.0,6.68,0,1,10.42,0.0
135,CA-2016-145583,2016-10-13,2016-10-19,Standard Class,LC-16885,OFF-PA-10001736,524,35.44,1,0.0,16.6568,2016,10,October,4,Thursday,2016Q4,2016-10,6,47.0,35.44,0,1,18.78,0.0
136,CA-2016-145583,2016-10-13,2016-10-19,Standard Class,LC-16885,OFF-AR-10001149,524,11.52,4,0.0,3.456,2016,10,October,4,Thursday,2016Q4,2016-10,6,30.0,2.88,0,1,8.06,0.0
137,CA-2016-145583,2016-10-13,2016-10-19,Standard Class,LC-16885,OFF-FA-10002988,524,4.02,2,0.0,1.9698,2016,10,October,4,Thursday,2016Q4,2016-10,6,49.0,2.01,0,1,2.05,0.0
138,CA-2016-145583,2016-10-13,2016-10-19,Standard Class,LC-16885,OFF-BI-10004781,524,76.176,3,0.2,26.6616,2016,10,October,4,Thursday,2016Q4,2016-10,6,35.0,25.39,1,1,49.51,19.04
139,CA-2016-145583,2016-10-13,2016-10-19,Standard Class,LC-16885,OFF-SU-10001218,524,65.88,6,0.0,18.4464,2016,10,October,4,Thursday,2016Q4,2016-10,6,28.0,10.98,0,1,47.43,0.0
140,CA-2016-145583,2016-10-13,2016-10-19,Standard Class,LC-16885,FUR-FU-10001706,524,43.12,14,0.0,20.6976,2016,10,October,4,Thursday,2016Q4,2016-10,6,48.0,3.08,0,1,22.42,0.0
141,CA-2016-110366,2016-09-05,2016-09-07,Second Class,JD-15895,FUR-FU-10004848,304,82.8,2,0.2,10.35,2016,9,September,3,Monday,2016Q3,2016-09,2,12.5,41.4,1,1,72.45,20.7
142,CA-2017-106180,2017-09-18,2017-09-23,Standard Class,SH-19975,OFF-AR-10000940,533,8.82,3,0.0,2.3814,2017,9,September,3,Monday,2017Q3,2017-09,5,27.0,2.94,0,1,6.44,0.0
143,CA-2017-106180,2017-09-18,2017-09-23,Standard Class,SH-19975,OFF-EN-10004030,533,10.86,3,0.0,5.1042,2017,9,September,3,Monday,2017Q3,2017-09,5,47.0,3.62,0,1,5.76,0.0
144,CA-2017-106180,2017-09-18,2017-09-23,Standard Class,SH-19975,OFF-PA-10004327,533,143.7,3,0.0,68.976,2017,9,September,3,Monday,2017Q3,2017-09,5,48.0,47.9,0,1,74.72,0.0
145,CA-2017-155376,2017-12-22,2017-12-27,Standard Class,SG-20080,OFF-AP-10001058,102,839.43,3,0.0,218.2518,2017,12,December,4,Friday,2017Q4,2017-12,5,26.0,279.81,0,1,621.18,0.0
146,CA-2015-110744,2015-09-07,2015-09-12,Standard Class,HA-14920,OFF-ST-10003656,515,671.93,7,0.0,20.1579,2015,9,September,3,Monday,2015Q3,2015-09,5,3.0,95.99,0,1,651.77,0.0
147,CA-2014-110072,2014-10-22,2014-10-28,Standard Class,MG-17680,FUR-FU-10000521,294,93.888,4,0.2,12.9096,2014,10,October,4,Wednesday,2014Q4,2014-10,6,13.75,23.47,1,1,80.98,23.47
148,CA-2016-114489,2016-12-05,2016-12-09,Standard Class,JE-16165,TEC-PH-10000215,185,384.45,11,0.0,103.8015,2016,12,December,4,Monday,2016Q4,2016-12,4,27.0,34.95,0,1,280.65,0.0
149,CA-2016-114489,2016-12-05,2016-12-09,Standard Class,JE-16165,TEC-PH-10001448,185,149.97,3,0.0,5.9988,2016,12,December,4,Monday,2016Q4,2016-12,4,4.0,49.99,0,1,143.97,0.0
150,CA-2016-114489,2016-12-05,2016-12-09,Standard Class,JE-16165,FUR-CH-10000454,185,1951.84,8,0.0,585.552,2016,12,December,4,Monday,2016Q4,2016-12,4,30.0,243.98,0,1,1366.29,0.0
151,CA-2016-114489,2016-12-05,2016-12-09,Standard Class,JE-16165,OFF-BI-10002735,185,171.55,5,0.0,80.6285,2016,12,December,4,Monday,2016Q4,2016-12,4,47.0,34.31,0,1,90.92,0.0
152,CA-2016-158834,2016-03-13,2016-03-16,First Class,TW-21025,OFF-AP-10000326,460,157.92,5,0.2,17.766,2016,3,March,1,Sunday,2016Q1,2016-03,3,11.25,31.58,1,1,140.15,39.48
153,CA-2016-158834,2016-03-13,2016-03-16,First Class,TW-21025,TEC-PH-10001254,460,203.184,2,0.2,15.2388,2016,3,March,1,Sunday,2016Q1,2016-03,3,7.5,101.59,1,1,187.95,50.8
154,CA-2015-124919,2015-05-31,2015-06-02,First Class,SP-20650,OFF-PA-10001950,536,58.38,7,0.0,26.271,2015,5,May,2,Sunday,2015Q2,2015-05,2,45.0,8.34,0,1,32.11,0.0
155,CA-2015-124919,2015-05-31,2015-06-02,First Class,SP-20650,OFF-PA-10002254,536,105.52,4,0.0,48.5392,2015,5,May,2,Sunday,2015Q2,2015-05,2,46.0,26.38,0,1,56.98,0.0
156,CA-2015-124919,2015-05-31,2015-06-02,First Class,SP-20650,OFF-ST-10001590,536,80.88,6,0.0,21.0288,2015,5,May,2,Sunday,2015Q2,2015-05,2,26.0,13.48,0,1,59.85,0.0
157,CA-2015-118948,2015-05-28,2015-06-03,Standard Class,NK-18490,OFF-AR-10001547,628,6.63,3,0.0,1.7901,2015,5,May,2,Thursday,2015Q2,2015-05,6,27.0,2.21,0,1,4.84,0.0
158,CA-2014-104269,2014-03-01,2014-03-06,Second Class,DB-13060,FUR-CH-10004063,629,457.568,2,0.2,51.4764,2014,3,March,1,Saturday,2014Q1,2014-03,5,11.25,228.78,1,1,406.09,114.39
159,CA-2016-114104,2016-11-20,2016-11-24,Standard Class,NP-18670,OFF-LA-10002475,115,14.62,2,0.0,6.8714,2016,11,November,4,Sunday,2016Q4,2016-11,4,47.0,7.31,0,1,7.75,0.0
160,CA-2016-114104,2016-11-20,2016-11-24,Standard Class,NP-18670,TEC-PH-10004536,115,944.93,7,0.0,236.2325,2016,11,November,4,Sunday,2016Q4,2016-11,4,25.0,134.99,0,1,708.7,0.0
161,CA-2016-162733,2016-05-11,2016-05-12,First Class,TT-21070,OFF-PA-10002751,502,5.98,1,0.0,2.691,2016,5,May,2,Wednesday,2016Q2,2016-05,1,45.0,5.98,0,1,3.29,0.0
162,CA-2015-119697,2015-12-28,2015-12-31,Second Class,EM-13960,TEC-AC-10003657,305,54.384,2,0.2,1.3596,2015,12,December,4,Monday,2015Q4,2015-12,3,2.5,27.19,1,1,53.02,13.6
163,CA-2016-154508,2016-11-16,2016-11-20,Standard Class,RD-19900,OFF-EN-10001990,588,28.4,5,0.0,13.348,2016,11,November,4,Wednesday,2016Q4,2016-11,4,47.0,5.68,0,1,15.05,0.0
164,CA-2016-113817,2016-11-07,2016-11-11,Standard Class,MJ-17740,OFF-BI-10004002,629,27.68,2,0.2,9.688,2016,11,November,4,Monday,2016Q4,2016-11,4,35.0,13.84,1,1,17.99,6.92
165,CA-2014-139892,2014-09-08,2014-09-12,Standard Class,BM-11140,OFF-AR-10004441,177,9.936,3,0.2,2.7324,2014,9,September,3,Monday,2014Q3,2014-09,4,27.5,3.31,1,1,7.2,2.48
166,CA-2014-139892,2014-09-08,2014-09-12,Standard Class,BM-11140,TEC-MA-10000822,177,8159.952,8,0.4,-1359.992,2014,9,September,3,Monday,2014Q3,2014-09,4,-16.67,1019.99,1,0,9519.94,5439.97
167,CA-2014-139892,2014-09-08,2014-09-12,Standard Class,BM-11140,OFF-ST-10000991,177,275.928,3,0.2,-58.6347,2014,9,September,3,Monday,2014Q3,2014-09,4,-21.25,91.98,1,0,334.56,68.98
168,CA-2014-139892,2014-09-08,2014-09-12,Standard Class,BM-11140,FUR-CH-10004287,177,1740.06,9,0.3,-24.858,2014,9,September,3,Monday,2014Q3,2014-09,4,-1.43,193.34,1,0,1764.92,745.74
169,CA-2014-139892,2014-09-08,2014-09-12,Standard Class,BM-11140,OFF-AR-10002656,177,32.064,6,0.2,6.8136,2014,9,September,3,Monday,2014Q3,2014-09,4,21.25,5.34,1,1,25.25,8.02
170,CA-2014-139892,2014-09-08,2014-09-12,Standard Class,BM-11140,OFF-AP-10002518,177,177.98,5,0.8,-453.849,2014,9,September,3,Monday,2014Q3,2014-09,4,-255.0,35.6,1,0,631.83,711.92
171,CA-2014-139892,2014-09-08,2014-09-12,Standard Class,BM-11140,TEC-PH-10003931,177,143.976,3,0.2,8.9985,2014,9,September,3,Monday,2014Q3,2014-09,4,6.25,47.99,1,1,134.98,35.99
172,CA-2014-118962,2014-08-05,2014-08-09,Standard Class,CS-12130,OFF-PA-10000659,501,20.94,3,0.0,9.8418,2014,8,August,3,Tuesday,2014Q3,2014-08,4,47.0,6.98,0,1,11.1,0.0
173,CA-2014-118962,2014-08-05,2014-08-09,Standard Class,CS-12130,OFF-PA-10001144,501,110.96,2,0.0,53.2608,2014,8,August,3,Tuesday,2014Q3,2014-08,4,48.0,55.48,0,1,57.7,0.0
174,CA-2014-118962,2014-08-05,2014-08-09,Standard Class,CS-12130,FUR-CH-10003817,501,340.144,7,0.2,21.259,2014,8,August,3,Tuesday,2014Q3,2014-08,4,6.25,48.59,1,1,318.88,85.04
175,US-2014-100853,2014-09-14,2014-09-19,Standard Class,JB-15400,OFF-AP-10000891,9,52.448,2,0.8,-131.12,2014,9,September,3,Sunday,2014Q3,2014-09,5,-250.0,26.22,1,0,183.57,209.79
176,US-2014-100853,2014-09-14,2014-09-19,Standard Class,JB-15400,OFF-LA-10003148,9,20.16,4,0.2,6.552,2014,9,September,3,Sunday,2014Q3,2014-09,5,32.5,5.04,1,1,13.61,5.04
177,US-2017-152366,2017-04-21,2017-04-25,Second Class,SJ-20500,OFF-AP-10002684,156,97.264,4,0.8,-243.16,2017,4,April,2,Friday,2017Q2,2017-04,4,-250.0,24.32,1,0,340.42,389.06
178,US-2015-101511,2015-11-21,2015-11-23,Second Class,JE-15745,FUR-CH-10004698,294,396.802,7,0.3,-11.3372,2015,11,November,4,Saturday,2015Q4,2015-11,2,-2.86,56.69,1,0,408.14,170.06
179,US-2015-101511,2015-11-21,2015-11-23,Second Class,JE-15745,OFF-SU-10002189,294,15.88,5,0.2,-3.7715,2015,11,November,4,Saturday,2015Q4,2015-11,2,-23.75,3.18,1,0,19.65,3.97
180,CA-2015-137225,2015-12-15,2015-12-19,Standard Class,JK-15640,OFF-AR-10001940,264,3.28,1,0.0,1.4104,2015,12,December,4,Tuesday,2015Q4,2015-12,4,43.0,3.28,0,1,1.87,0.0
181,CA-2014-166191,2014-12-05,2014-12-09,Second Class,DK-13150,OFF-ST-10003455,12,24.816,2,0.2,1.8612,2014,12,December,4,Friday,2014Q4,2014-12,4,7.5,12.41,1,1,22.95,6.2
182,CA-2014-166191,2014-12-05,2014-12-09,Second Class,DK-13150,TEC-AC-10004659,12,408.744,7,0.2,76.6395,2014,12,December,4,Friday,2014Q4,2014-12,4,18.75,58.39,1,1,332.1,102.19
183,CA-2014-158274,2014-11-19,2014-11-24,Second Class,RM-19675,TEC-PH-10003273,394,503.96,4,0.0,131.0296,2014,11,November,4,Wednesday,2014Q4,2014-11,5,26.0,125.99,0,1,372.93,0.0
184,CA-2014-158274,2014-11-19,2014-11-24,Second Class,RM-19675,TEC-PH-10004896,394,149.95,5,0.0,41.986,2014,11,November,4,Wednesday,2014Q4,2014-11,5,28.0,29.99,0,1,107.96,0.0
185,CA-2014-158274,2014-11-19,2014-11-24,Second Class,RM-19675,TEC-AC-10002345,394,29.0,2,0.0,7.25,2014,11,November,4,Wednesday,2014Q4,2014-11,5,25.0,14.5,0,1,21.75,0.0
186,CA-2016-105018,2016-11-28,2016-12-02,Standard Class,SK-19990,OFF-BI-10001890,198,7.16,2,0.0,3.4368,2016,11,November,4,Monday,2016Q4,2016-11,4,48.0,3.58,0,1,3.72,0.0
187,CA-2014-123260,2014-08-26,2014-08-30,Standard Class,FM-14290,TEC-AC-10002323,499,176.8,8,0.0,22.984,2014,8,August,3,Tuesday,2014Q3,2014-08,4,13.0,22.1,0,1,153.82,0.0
188,CA-2016-157000,2016-07-16,2016-07-22,Standard Class,AM-10360,OFF-ST-10001328,149,37.224,3,0.2,3.7224,2016,7,July,3,Saturday,2016Q3,2016-07,6,10.0,12.41,1,1,33.5,9.31
189,CA-2016-157000,2016-07-16,2016-07-22,Standard Class,AM-10360,OFF-PA-10001950,149,20.016,3,0.2,6.255,2016,7,July,3,Saturday,2016Q3,2016-07,6,31.25,6.67,1,1,13.76,5.0
190,CA-2015-102281,2015-10-12,2015-10-14,First Class,MP-17470,FUR-BO-10002613,265,899.136,4,0.2,112.392,2015,10,October,4,Monday,2015Q4,2015-10,2,12.5,224.78,1,1,786.74,224.78
191,CA-2015-102281,2015-10-12,2015-10-14,First Class,MP-17470,TEC-PH-10001552,265,71.76,6,0.0,20.0928,2015,10,October,4,Monday,2015Q4,2015-10,2,28.0,11.96,0,1,51.67,0.0
192,CA-2015-102281,2015-10-12,2015-10-14,First Class,MP-17470,OFF-PA-10000061,265,51.84,8,0.0,24.8832,2015,10,October,4,Monday,2015Q4,2015-10,2,48.0,6.48,0,1,26.96,0.0
193,CA-2015-102281,2015-10-12,2015-10-14,First Class,MP-17470,FUR-BO-10002545,265,626.352,3,0.2,46.9764,2015,10,October,4,Monday,2015Q4,2015-10,2,7.5,208.78,1,1,579.38,156.59
194,CA-2015-102281,2015-10-12,2015-10-14,First Class,MP-17470,OFF-AR-10003514,265,19.9,5,0.0,6.567,2015,10,October,4,Monday,2015Q4,2015-10,2,33.0,3.98,0,1,13.33,0.0
195,CA-2015-131457,2015-10-31,2015-11-06,Standard Class,MZ-17515,OFF-EN-10001509,520,14.28,7,0.0,6.7116,2015,10,October,4,Saturday,2015Q4,2015-10,6,47.0,2.04,0,1,7.57,0.0
196,CA-2014-140004,2014-03-21,2014-03-25,Standard Class,CB-12025,OFF-AR-10004685,285,7.408,2,0.2,1.2038,2014,3,March,1,Friday,2014Q1,2014-03,4,16.25,3.7,1,1,6.2,1.85
197,CA-2014-140004,2014-03-21,2014-03-25,Standard Class,CB-12025,OFF-AR-10004027,285,6.048,3,0.2,1.5876,2014,3,March,1,Friday,2014Q1,2014-03,4,26.25,2.02,1,1,4.46,1.51
198,CA-2017-107720,2017-11-06,2017-11-13,Standard Class,VM-21685,OFF-ST-10001414,253,46.26,3,0.0,12.0276,2017,11,November,4,Monday,2017Q4,2017-11,7,26.0,15.42,0,1,34.23,0.0
199,US-2017-124303,2017-07-06,2017-07-13,Standard Class,FH-14365,OFF-BI-10000343,306,2.946,2,0.7,-2.2586,2017,7,July,3,Thursday,2017Q3,2017-07,7,-76.67,1.47,1,0,5.2,6.87
200,US-2017-124303,2017-07-06,2017-07-13,Standard Class,FH-14365,OFF-PA-10002749,306,16.056,3,0.2,5.8203,2017,7,July,3,Thursday,2017Q3,2017-07,7,36.25,5.35,1,1,10.24,4.01
201,CA-2017-105074,2017-06-24,2017-06-29,Standard Class,MB-17305,OFF-PA-10002666,275,21.744,3,0.2,6.795,2017,6,June,2,Saturday,2017Q2,2017-06,5,31.25,7.25,1,1,14.95,5.44
202,CA-2014-133690,2014-08-03,2014-08-05,First Class,BS-11755,FUR-TA-10004289,560,218.75,2,0.5,-161.875,2014,8,August,3,Sunday,2014Q3,2014-08,2,-74.0,109.38,1,0,380.62,218.75
203,CA-2014-133690,2014-08-03,2014-08-05,First Class,BS-11755,OFF-AP-10003622,560,2.6,1,0.2,0.2925,2014,8,August,3,Sunday,2014Q3,2014-08,2,11.25,2.6,1,1,2.31,0.65
204,US-2017-116701,2017-12-17,2017-12-21,Second Class,LC-17140,OFF-AP-10003217,140,66.284,2,0.8,-178.9668,2017,12,December,4,Sunday,2017Q4,2017-12,4,-270.0,33.14,1,0,245.25,265.14
205,CA-2017-126382,2017-06-03,2017-06-07,Standard Class,HK-14890,FUR-FU-10002960,429,35.168,7,0.2,9.6712,2017,6,June,2,Saturday,2017Q2,2017-06,4,27.5,5.02,1,1,25.5,8.79
206,CA-2017-108329,2017-12-09,2017-12-14,Standard Class,LE-16810,TEC-PH-10001918,552,444.768,4,0.2,44.4768,2017,12,December,4,Saturday,2017Q4,2017-12,5,10.0,111.19,1,1,400.29,111.19
207,CA-2017-135860,2017-12-01,2017-12-07,Standard Class,JH-15985,OFF-ST-10000642,82,83.92,4,0.0,5.8744,2017,12,December,4,Friday,2017Q4,2017-12,6,7.0,20.98,0,1,78.05,0.0
208,CA-2017-135860,2017-12-01,2017-12-07,Standard Class,JH-15985,TEC-PH-10001700,82,131.98,2,0.0,35.6346,2017,12,December,4,Friday,2017Q4,2017-12,6,27.0,65.99,0,1,96.35,0.0
209,CA-2017-135860,2017-12-01,2017-12-07,Standard Class,JH-15985,OFF-BI-10003274,82,15.92,4,0.0,7.4824,2017,12,December,4,Friday,2017Q4,2017-12,6,47.0,3.98,0,1,8.44,0.0
210,CA-2017-135860,2017-12-01,2017-12-07,Standard Class,JH-15985,OFF-FA-10000134,82,52.29,9,0.0,16.2099,2017,12,December,4,Friday,2017Q4,2017-12,6,31.0,5.81,0,1,36.08,0.0
211,CA-2017-135860,2017-12-01,2017-12-07,Standard Class,JH-15985,OFF-ST-10001522,82,91.99,1,0.0,3.6796,2017,12,December,4,Friday,2017Q4,2017-12,6,4.0,91.99,0,1,88.31,0.0
212,CA-2015-101007,2015-02-09,2015-02-13,Second Class,MS-17980,TEC-AC-10001266,140,20.8,2,0.2,6.5,2015,2,February,1,Monday,2015Q1,2015-02,4,31.25,10.4,1,1,14.3,5.2
213,CA-2015-146262,2015-01-02,2015-01-09,Standard Class,VW-21775,OFF-LA-10004544,292,23.68,2,0.2,8.88,2015,1,January,1,Friday,2015Q1,2015-01,7,37.5,11.84,1,1,14.8,5.92
214,CA-2015-146262,2015-01-02,2015-01-09,Standard Class,VW-21775,FUR-BO-10004695,292,452.45,5,0.5,-244.323,2015,1,January,1,Friday,2015Q1,2015-01,7,-54.0,90.49,1,0,696.77,452.45
215,CA-2015-146262,2015-01-02,2015-01-09,Standard Class,VW-21775,TEC-PH-10002844,292,62.982,3,0.4,-14.6958,2015,1,January,1,Friday,2015Q1,2015-01,7,-23.33,20.99,1,0,77.68,41.99
216,CA-2015-146262,2015-01-02,2015-01-09,Standard Class,VW-21775,TEC-MA-10000864,292,1188.0,9,0.7,-950.4,2015,1,January,1,Friday,2015Q1,2015-01,7,-80.0,132.0,1,0,2138.4,2772.0
217,CA-2015-146262,2015-01-02,2015-01-09,Standard Class,VW-21775,TEC-AC-10000109,292,89.584,2,0.2,4.4792,2015,1,January,1,Friday,2015Q1,2015-01,7,5.0,44.79,1,1,85.1,22.4
218,CA-2016-130162,2016-10-28,2016-11-01,Standard Class,JH-15910,OFF-ST-10001328,499,93.06,6,0.0,26.0568,2016,10,October,4,Friday,2016Q4,2016-10,4,28.0,15.51,0,1,67.0,0.0
219,CA-2016-130162,2016-10-28,2016-11-01,Standard Class,JH-15910,TEC-PH-10002563,499,302.376,3,0.2,22.6782,2016,10,October,4,Friday,2016Q4,2016-10,4,7.5,100.79,1,1,279.7,75.59
220,CA-2015-169397,2015-12-24,2015-12-27,First Class,JB-15925,OFF-FA-10000585,281,5.584,2,0.2,1.8148,2015,12,December,4,Thursday,2015Q4,2015-12,3,32.5,2.79,1,1,3.77,1.4
221,CA-2015-169397,2015-12-24,2015-12-27,First Class,JB-15925,OFF-PA-10004000,281,22.704,6,0.2,8.2302,2015,12,December,4,Thursday,2015Q4,2015-12,3,36.25,3.78,1,1,14.47,5.68
222,CA-2015-169397,2015-12-24,2015-12-27,First Class,JB-15925,OFF-BI-10002852,281,19.776,4,0.7,-13.8432,2015,12,December,4,Thursday,2015Q4,2015-12,3,-70.0,4.94,1,0,33.62,46.14
223,CA-2015-169397,2015-12-24,2015-12-27,First Class,JB-15925,FUR-FU-10000087,281,72.704,4,0.2,19.0848,2015,12,December,4,Thursday,2015Q4,2015-12,3,26.25,18.18,1,1,53.62,18.18
224,CA-2015-169397,2015-12-24,2015-12-27,First Class,JB-15925,TEC-MA-10001148,281,479.988,4,0.7,-383.9904,2015,12,December,4,Thursday,2015Q4,2015-12,3,-80.0,120.0,1,0,863.98,1119.97
225,CA-2015-169397,2015-12-24,2015-12-27,First Class,JB-15925,OFF-AR-10001958,281,27.168,2,0.2,2.7168,2015,12,December,4,Thursday,2015Q4,2015-12,3,10.0,13.58,1,1,24.45,6.79
226,CA-2015-163055,2015-08-09,2015-08-16,Standard Class,DS-13180,OFF-AR-10001026,68,2.2,1,0.0,0.968,2015,8,August,3,Sunday,2015Q3,2015-08,7,44.0,2.2,0,1,1.23,0.0
227,CA-2015-163055,2015-08-09,2015-08-16,Standard Class,DS-13180,FUR-TA-10003748,68,622.45,5,0.0,136.939,2015,8,August,3,Sunday,2015Q3,2015-08,7,22.0,124.49,0,1,485.51,0.0
228,CA-2015-163055,2015-08-09,2015-08-16,Standard Class,DS-13180,OFF-ST-10002485,68,21.98,1,0.0,0.2198,2015,8,August,3,Sunday,2015Q3,2015-08,7,1.0,21.98,0,1,21.76,0.0
229,US-2015-145436,2015-02-28,2015-03-04,Standard Class,VD-21670,FUR-CH-10004860,428,161.568,2,0.2,-28.2744,2015,2,February,1,Saturday,2015Q1,2015-02,4,-17.5,80.78,1,0,189.84,40.39
230,US-2015-145436,2015-02-28,2015-03-04,Standard Class,VD-21670,FUR-CH-10004477,428,389.696,8,0.2,43.8408,2015,2,February,1,Saturday,2015Q1,2015-02,4,11.25,48.71,1,1,345.86,97.42
231,US-2014-156216,2014-09-13,2014-09-17,Standard Class,EA-14035,OFF-BI-10001679,403,18.648,7,0.7,-12.432,2014,9,September,3,Saturday,2014Q3,2014-09,4,-66.67,2.66,1,0,31.08,43.51
232,US-2017-100930,2017-04-07,2017-04-12,Standard Class,CS-12400,FUR-TA-10001705,369,233.86,2,0.45,-102.048,2017,4,April,2,Friday,2017Q2,2017-04,5,-43.64,116.93,1,0,335.91,191.34
233,US-2017-100930,2017-04-07,2017-04-12,Standard Class,CS-12400,FUR-TA-10003473,369,620.6145,3,0.45,-248.2458,2017,4,April,2,Friday,2017Q2,2017-04,5,-40.0,206.87,1,0,868.86,507.78
234,US-2017-100930,2017-04-07,2017-04-12,Standard Class,CS-12400,OFF-BI-10001679,369,5.328,2,0.7,-3.552,2017,4,April,2,Friday,2017Q2,2017-04,5,-66.67,2.66,1,0,8.88,12.43
235,US-2017-100930,2017-04-07,2017-04-12,Standard Class,CS-12400,FUR-FU-10004017,369,258.072,3,0.2,0.0,2017,4,April,2,Friday,2017Q2,2017-04,5,0.0,86.02,1,0,258.07,64.52
236,US-2017-100930,2017-04-07,2017-04-12,Standard Class,CS-12400,TEC-AC-10003832,369,617.976,3,0.2,-7.7247,2017,4,April,2,Friday,2017Q2,2017-04,5,-1.25,205.99,1,0,625.7,154.49
237,CA-2017-160514,2017-11-12,2017-11-16,Standard Class,DB-13120,OFF-PA-10002479,541,10.56,2,0.0,4.752,2017,11,November,4,Sunday,2017Q4,2017-11,4,45.0,5.28,0,1,5.81,0.0
238,CA-2016-157749,2016-06-04,2016-06-09,Second Class,KL-16645,OFF-PA-10003349,8,25.92,5,0.2,9.396,2016,6,June,2,Saturday,2016Q2,2016-06,5,36.25,5.18,1,1,16.52,6.48
239,CA-2016-157749,2016-06-04,2016-06-09,Second Class,KL-16645,FUR-FU-10000576,8,419.68,5,0.6,-356.728,2016,6,June,2,Saturday,2016Q2,2016-06,5,-85.0,83.94,1,0,776.41,629.52
240,CA-2016-157749,2016-06-04,2016-06-09,Second Class,KL-16645,FUR-FU-10004351,8,11.688,3,0.6,-4.6752,2016,6,June,2,Saturday,2016Q2,2016-06,5,-40.0,3.9,1,0,16.36,17.53
241,CA-2016-157749,2016-06-04,2016-06-09,Second Class,KL-16645,TEC-PH-10000011,8,31.984,2,0.2,11.1944,2016,6,June,2,Saturday,2016Q2,2016-06,5,35.0,15.99,1,1,20.79,8.0
242,CA-2016-157749,2016-06-04,2016-06-09,Second Class,KL-16645,FUR-TA-10002607,8,177.225,5,0.5,-120.513,2016,6,June,2,Saturday,2016Q2,2016-06,5,-68.0,35.44,1,0,297.74,177.22
243,CA-2016-157749,2016-06-04,2016-06-09,Second Class,KL-16645,FUR-FU-10002505,8,4.044,3,0.6,-2.8308,2016,6,June,2,Saturday,2016Q2,2016-06,5,-70.0,1.35,1,0,6.87,6.07
244,CA-2016-157749,2016-06-04,2016-06-09,Second Class,KL-16645,OFF-AR-10004685,8,7.408,2,0.2,1.2038,2016,6,June,2,Saturday,2016Q2,2016-06,5,16.25,3.7,1,1,6.2,1.85
245,CA-2014-131926,2014-06-01,2014-06-06,Second Class,DW-13480,FUR-CH-10004063,91,2001.86,7,0.0,580.5394,2014,6,June,2,Sunday,2014Q2,2014-06,5,29.0,285.98,0,1,1421.32,0.0
246,CA-2014-131926,2014-06-01,2014-06-06,Second Class,DW-13480,OFF-ST-10002276,91,166.72,2,0.0,41.68,2014,6,June,2,Sunday,2014Q2,2014-06,5,25.0,83.36,0,1,125.04,0.0
